CODGEO;LIBGEO;CS1_81_IMMI1_SEXE1;CS1_81_IMMI1_SEXE2;CS1_81_IMMI2_SEXE1;CS1_81_IMMI2_SEXE2;CS1_82_IMMI1_SEXE1;CS1_82_IMMI1_SEXE2;CS1_82_IMMI2_SEXE1;CS1_82_IMMI2_SEXE2;CS1_83_IMMI1_SEXE1;CS1_83_IMMI1_SEXE2;CS1_83_IMMI2_SEXE1;CS1_83_IMMI2_SEXE2;CS1_84_IMMI1_SEXE1;CS1_84_IMMI1_SEXE2;CS1_84_IMMI2_SEXE1;CS1_84_IMMI2_SEXE2;CS1_85_IMMI1_SEXE1;CS1_85_IMMI1_SEXE2;CS1_85_IMMI2_SEXE1;CS1_85_IMMI2_SEXE2;CS1_86_IMMI1_SEXE1;CS1_86_IMMI1_SEXE2;CS1_86_IMMI2_SEXE1;CS1_86_IMMI2_SEXE2;CS1_87_IMMI1_SEXE1;CS1_87_IMMI1_SEXE2;CS1_87_IMMI2_SEXE1;CS1_87_IMMI2_SEXE2;CS1_88_IMMI1_SEXE1;CS1_88_IMMI1_SEXE2;CS1_88_IMMI2_SEXE1;CS1_88_IMMI2_SEXE2
57635;Schalbach;0;0;10;0;0;0;0;5;0;0;5;10;0;0;20;15;0;0;5;30;0;0;30;5;0;0;55;45;0;0;50;50
57636;Schmittviller;0;0;10;0;0;0;5;5;0;0;16;21;0;0;16;26;0;0;16;42;0;0;36;5;0;0;42;21;0;0;36;52
57637;Schneckenbusch;0;0;5;0;0;0;5;0;0;0;5;10;0;0;10;20;0;0;25;39;5;0;30;10;0;0;30;20;0;0;39;30
57638;Schoeneck;0;0;0;0;16;20;19;12;36;24;64;20;56;28;94;93;28;136;75;224;108;24;246;55;28;53;291;161;31;102;252;431
57639;Schorbach;0;0;0;0;4;0;0;0;0;0;8;12;8;0;35;12;0;4;20;31;4;0;63;24;4;4;83;79;0;4;51;94
57640;Schwerdorff;0;0;8;0;0;0;0;4;0;4;8;0;24;4;12;41;0;12;8;20;16;4;53;4;4;8;57;37;12;12;41;69
57641;Schweyen;0;0;0;0;0;0;15;5;5;5;0;0;10;5;5;5;5;15;0;25;15;10;25;0;0;5;46;30;15;20;20;46
57642;Scy-Chazelles;0;0;0;0;4;0;59;25;5;0;200;209;0;5;173;209;0;5;60;239;10;0;205;50;10;25;246;283;0;19;336;384
57643;Secourt;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;10;0;0;5;36;0;0;31;5;0;0;15;21;0;0;41;46
57644;Seingbouse;0;0;5;0;0;0;5;5;5;0;44;25;5;0;140;95;9;24;35;140;10;0;159;55;55;25;268;173;9;38;209;330
57645;Semécourt;0;0;0;0;0;0;21;4;4;1;51;12;4;8;46;50;0;8;46;103;0;0;50;8;4;12;132;99;0;0;66;203
57647;Serémange-Erzange;0;0;0;0;10;5;44;25;5;5;70;35;30;19;180;193;5;30;129;470;40;15;470;142;64;94;459;443;0;50;549;723
57648;Servigny-lès-Raville;0;0;4;0;0;0;4;8;0;0;4;0;0;0;42;46;0;0;13;50;0;0;67;4;0;0;25;38;0;0;34;122
57649;Servigny-lès-Sainte-Barbe;0;0;0;0;0;0;8;4;0;4;36;24;0;4;40;32;0;8;8;24;0;0;16;4;0;0;61;48;0;0;65;52
57650;Sierck-les-Bains;0;0;4;0;0;0;4;4;8;8;60;44;8;4;92;105;12;16;88;201;24;4;185;24;28;28;157;129;16;28;213;225
57651;Siersthal;0;0;0;0;0;0;5;0;0;0;20;5;0;0;34;34;0;5;20;80;10;0;84;15;0;0;54;98;0;15;79;98
57652;Sillegny;0;0;4;0;0;0;21;4;0;0;21;4;0;0;38;46;0;0;13;55;0;4;38;0;4;0;34;51;0;0;46;76
57653;Silly-en-Saulnois;0;0;5;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;0;0;5;0;0;5;5;0;0;5;5
57654;Silly-sur-Nied;0;0;0;4;4;0;20;8;0;0;40;28;0;4;36;40;0;4;36;56;0;0;40;16;8;0;71;79;0;4;111;83
57655;Solgne;0;0;10;0;5;0;15;0;5;0;35;10;5;0;95;85;0;15;20;115;10;0;90;15;10;0;95;90;0;15;140;200
57656;Sorbey;0;0;0;0;0;0;25;0;0;0;5;10;0;0;15;30;0;0;15;70;0;0;40;0;0;0;35;15;0;0;45;50
57657;Sotzeling;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
57658;Soucht;0;0;4;0;0;0;8;4;0;0;24;0;0;0;67;87;0;0;32;95;0;0;131;40;0;0;135;147;0;4;127;166
57659;Spicheren;0;0;4;0;52;16;64;24;64;36;60;76;121;44;139;128;16;88;68;263;48;16;224;60;68;61;302;210;91;111;273;454
57660;Stiring-Wendel;0;0;6;0;31;11;112;42;18;14;128;81;56;29;364;330;31;161;325;1079;287;68;1399;589;264;172;1475;928;116;459;1451;2401
57661;Sturzelbronn;5;0;5;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;10;25;0;0;15;5;0;5;15;15;0;10;40;35
57662;Suisse;0;0;5;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;5;20;0;0;20;0;0;0;10;5;0;0;5;20
57663;Talange;0;0;0;0;20;5;50;40;30;10;159;90;45;10;409;354;20;105;199;887;130;35;828;154;249;199;528;573;45;254;1086;1147
57664;Tarquimpol;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;10;0;0;5;0;0;0;10;10;0;0;10;5
57665;Tenteling;0;0;5;5;5;0;35;15;10;5;35;15;0;0;65;114;15;10;30;94;10;0;104;15;15;10;85;75;5;15;119;164
57666;Terville;0;0;0;0;12;8;74;25;20;12;238;119;8;37;496;389;16;86;212;799;53;49;637;123;123;133;550;580;24;130;768;1016
57667;Téterchen;0;0;15;0;0;0;5;5;0;5;15;0;5;5;54;34;0;0;5;84;20;0;84;44;10;5;74;59;15;10;89;128
57668;Teting-sur-Nied;0;0;0;0;4;0;16;8;0;0;33;28;0;4;85;41;0;4;37;150;16;4;171;65;24;49;110;85;4;33;211;272
57669;Théding;0;0;0;5;5;0;45;5;0;0;65;20;10;0;115;125;10;5;40;220;30;10;240;85;79;40;245;150;10;99;350;510
57670;Thicourt;0;0;5;0;0;0;5;0;0;0;5;0;0;0;15;10;0;0;0;0;0;0;25;10;0;0;10;5;0;0;20;20
57671;Thimonville;0;0;0;0;0;0;4;0;0;0;4;4;0;4;12;12;0;0;12;20;0;0;20;4;0;0;12;4;0;0;27;27
57672;Thionville;0;0;12;3;85;20;463;218;179;91;2035;1192;186;219;2506;2513;134;523;2047;4211;508;159;2684;608;503;494;3083;4201;399;903;5280;5630
57673;Thonville;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;10;10;0;0;0;5
57674;Tincry;0;0;5;0;0;0;0;0;0;0;5;0;0;0;10;14;0;0;5;29;0;0;24;0;0;0;10;14;0;0;24;14
57675;Torcheville;0;0;0;0;0;0;0;0;0;5;0;0;0;0;16;0;0;0;5;16;0;0;21;10;5;0;5;21;0;0;16;0
57676;Tragny;0;0;4;0;0;0;4;4;0;0;4;0;0;0;0;4;0;0;4;12;0;0;15;8;0;0;8;8;0;0;31;27
57677;Trémery;0;0;10;0;0;0;15;0;5;5;41;25;5;0;71;35;0;5;15;127;5;0;152;56;5;0;122;112;5;10;106;142
57678;Tressange;0;0;5;0;10;0;14;5;5;0;77;53;5;5;101;82;10;43;63;231;34;10;130;24;39;14;198;202;29;63;241;332
57679;Tritteling-Redlach;0;0;0;0;5;0;10;10;5;0;20;10;0;5;25;50;0;0;10;40;0;0;50;35;5;5;54;30;0;0;64;99
57680;Troisfontaines;0;0;0;0;4;0;16;0;0;0;48;20;0;4;84;80;0;0;36;152;0;4;168;36;8;8;156;168;0;4;152;128
57681;Tromborn;0;0;4;8;0;0;0;8;0;0;4;8;4;0;4;29;0;4;0;41;8;4;66;8;4;0;62;12;0;4;41;74
57682;Turquestein-Blancrupt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;4;4;0;0;0;4
57683;Uckange;0;0;0;0;48;19;33;19;14;0;100;33;33;24;224;172;19;114;143;525;200;52;620;148;300;157;401;477;86;429;935;1134
57684;Vahl-Ebersing;0;0;4;0;0;0;4;8;0;0;16;8;0;0;39;39;0;0;12;51;0;0;47;12;0;0;59;43;0;0;95;87
57685;Vahl-lès-Bénestroff;0;0;0;4;0;0;8;8;0;0;4;0;0;0;12;16;0;0;4;4;0;0;12;0;0;0;8;4;0;12;16;16
57686;Vahl-lès-Faulquemont;0;0;0;0;0;0;5;0;0;0;5;5;0;0;10;15;0;5;5;25;0;0;40;5;0;0;30;25;0;0;25;49
57687;Vallerange;0;0;0;0;0;0;5;0;0;0;5;0;0;0;5;0;0;0;0;15;0;0;25;10;0;0;30;35;0;5;25;40
57689;Valmestroff;0;0;0;0;0;0;4;0;0;0;0;4;4;0;20;12;0;0;12;36;0;0;52;8;4;0;12;4;0;4;24;44
57690;Valmont;0;0;0;0;10;0;34;0;0;0;84;58;5;5;179;248;0;25;70;227;39;25;315;105;50;20;351;260;15;55;427;614
57691;Valmunster;0;0;0;0;0;0;5;5;0;0;5;0;0;0;5;9;0;0;0;5;0;0;0;0;0;0;20;15;0;0;5;15
57692;Vannecourt;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;5;0;0;16;16;0;0;22;5
57693;Vantoux;0;0;0;0;0;0;20;4;4;0;83;48;4;0;48;71;4;4;28;52;0;0;48;0;4;20;115;91;0;0;99;151
57694;Vany;0;0;5;0;0;0;5;0;0;5;34;20;5;0;10;20;0;0;10;34;0;0;5;0;0;0;39;44;0;0;29;69
57695;Varize;0;0;0;0;0;0;10;5;0;0;35;25;0;0;30;45;0;0;20;50;0;0;30;10;0;5;55;35;0;0;99;94
57696;Varsberg;0;0;0;0;4;0;12;8;4;4;24;20;8;4;40;48;0;4;8;64;0;8;124;40;12;4;84;80;8;4;96;201
57697;Vasperviller;0;0;0;0;0;0;0;5;0;0;5;5;0;0;10;15;0;0;10;44;0;0;35;5;0;0;30;30;0;0;59;44
57698;Vatimont;0;0;5;5;0;0;0;0;0;0;10;0;0;0;25;15;0;0;10;25;0;5;25;20;0;0;30;35;0;5;40;54
57700;Vaudreching;0;0;10;5;0;0;0;0;0;0;5;10;0;0;5;25;5;10;10;60;10;0;95;15;10;5;45;65;5;30;60;90
57701;Vaux;0;0;0;0;0;0;20;10;5;0;66;41;0;0;56;102;0;0;10;25;0;0;10;5;0;5;112;107;0;0;122;132
57702;Vaxy;0;0;4;0;0;0;4;0;0;0;4;4;0;0;0;8;0;0;4;8;0;0;8;4;0;0;36;24;0;0;23;16
57703;Veckersviller;0;0;0;0;0;0;0;0;0;0;5;0;5;0;16;10;0;5;5;21;0;0;41;10;0;0;16;31;0;5;31;62
57704;Veckring;0;0;0;0;0;0;24;16;0;0;24;4;4;4;52;44;0;0;12;76;4;0;80;12;4;8;52;36;0;0;80;149
57705;Velving;0;0;4;0;0;0;0;0;0;0;0;0;4;4;12;4;0;4;0;19;0;0;23;16;4;0;27;12;0;8;39;43
57706;Vergaville;0;0;5;0;0;0;10;0;0;0;0;0;0;0;45;20;0;0;10;50;0;0;105;35;0;0;60;50;0;0;45;140
57707;Vernéville;0;0;5;0;0;0;10;0;0;0;20;5;0;0;49;54;0;5;20;89;5;0;69;5;0;10;49;35;0;0;99;84
57708;Verny;0;0;0;0;0;0;45;10;5;15;84;45;0;0;130;155;0;5;100;215;5;0;110;25;5;10;164;206;0;10;300;315
57709;Vescheim;0;0;0;0;0;0;5;0;0;0;10;5;0;0;15;15;0;0;0;40;0;0;65;10;0;0;15;10;0;0;40;50
57711;Vibersviller;0;0;10;10;0;0;5;5;0;0;15;0;0;0;10;15;0;5;15;25;0;0;70;25;0;0;45;50;5;0;90;65
57712;Vic-sur-Seille;0;0;5;0;0;0;36;0;0;0;20;10;0;0;61;61;0;0;56;204;5;0;133;5;15;10;102;218;5;0;226;163
57713;Vieux-Lixheim;0;0;0;0;0;0;5;0;0;0;0;0;0;0;15;30;0;0;5;20;0;0;50;20;0;0;15;20;0;0;45;30
57714;Haute-Vigneulles;0;0;5;5;0;0;5;0;0;0;20;10;0;5;25;19;5;0;5;20;0;0;40;25;0;0;44;34;0;10;45;114
57715;Vigny;0;0;5;0;0;0;5;0;0;0;0;10;0;0;29;29;0;0;19;39;0;0;34;0;10;0;29;29;0;0;34;63
57716;Vigy;0;0;9;0;5;0;19;19;5;0;71;61;0;5;113;113;0;0;47;155;9;0;113;5;5;9;127;143;38;52;193;269
57717;Viller;0;0;0;0;0;0;5;0;0;0;10;5;0;0;15;5;0;0;0;25;0;0;15;15;5;5;20;15;0;0;25;40
57718;Villers-Stoncourt;0;0;0;0;0;0;0;8;0;0;0;0;12;0;16;20;0;4;4;32;0;0;36;4;0;0;28;4;0;0;48;20
57719;Villers-sur-Nied;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;5;0;0;5;11;0;0;42;37
57720;Villing;0;0;0;0;5;10;5;5;25;0;10;0;15;35;15;15;5;20;5;15;45;10;30;5;5;5;25;15;10;39;40;60
57721;Vilsberg;0;0;0;0;0;0;5;10;0;0;5;0;5;0;10;25;0;5;15;41;0;0;31;10;0;5;56;25;0;0;25;76
57722;Vionville;0;0;5;0;0;0;0;0;0;0;5;0;0;5;5;10;0;0;0;20;5;0;25;5;0;5;25;25;0;0;20;25
57723;Virming;0;0;4;0;0;0;0;0;0;0;0;4;0;0;16;33;4;0;16;29;0;0;29;0;0;0;37;33;0;4;49;41
57724;Vitry-sur-Orne;0;0;4;0;0;0;52;20;8;4;80;52;20;12;181;170;12;20;73;342;39;16;423;49;57;37;172;173;4;32;407;536
57725;Vittersbourg;0;0;8;0;0;0;12;4;0;0;0;0;0;0;8;12;0;0;20;28;4;0;32;20;0;4;37;24;0;4;57;81
57726;Vittoncourt;0;0;0;0;0;0;10;0;0;0;0;10;0;0;15;15;0;0;20;65;0;0;50;5;0;0;50;20;0;5;40;101
57727;Viviers;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;12;0;0;4;16;0;0;20;4;0;0;12;12;0;0;20;8
57728;Voimhaut;0;0;4;0;0;0;4;4;0;0;0;0;0;0;19;16;0;0;8;27;0;0;19;16;0;0;19;23;0;0;31;50
57730;Volmerange-lès-Boulay;0;0;0;4;0;0;16;4;4;0;16;16;0;0;60;68;0;0;4;56;0;0;52;20;0;0;24;32;0;4;89;101
57731;Volmerange-les-Mines;0;0;5;0;0;0;34;24;20;10;93;69;15;15;103;132;10;54;69;181;39;0;137;10;39;54;166;176;29;49;279;289
57732;Volmunster;0;0;5;0;4;8;12;4;0;0;12;8;16;4;51;39;0;19;12;51;16;0;110;31;4;8;89;58;0;0;97;141
57733;Volstroff;0;0;5;5;0;0;15;5;9;0;105;45;15;10;150;170;5;10;65;193;10;0;119;10;30;5;125;135;5;20;225;359
57734;Voyer;0;0;12;0;0;0;0;4;0;0;20;4;0;0;20;43;0;0;20;47;4;0;39;16;0;4;32;39;0;0;63;79
57736;Vry;0;0;10;0;0;0;29;0;0;0;38;0;0;0;10;67;0;5;33;57;0;0;24;10;0;0;62;29;0;0;114;57
57737;Vulmont;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;11;5;0;0;0;0
57738;Waldhouse;5;0;5;0;0;0;0;0;0;0;5;0;5;5;15;5;5;5;20;35;15;10;35;5;0;5;49;59;5;5;44;59
57739;Waldweistroff;0;0;0;0;0;0;5;0;5;5;15;10;5;5;5;15;5;0;15;55;0;0;60;0;5;0;40;50;0;5;85;85
57740;Waldwisse;0;0;5;5;5;5;5;10;10;0;25;10;15;0;60;35;0;10;5;74;30;0;85;24;14;10;45;40;10;10;120;154
57741;Walschbronn;0;0;0;0;5;5;0;0;10;0;0;0;5;5;25;10;5;25;20;50;15;5;35;10;10;30;45;60;0;10;40;60
57742;Walscheid;0;0;4;0;0;0;16;0;0;0;28;12;0;4;79;87;0;4;36;171;4;0;227;56;8;4;219;247;0;0;167;219
57743;Waltembourg;0;0;0;0;0;0;4;0;0;0;8;0;0;0;12;28;0;0;4;28;0;0;48;0;0;0;12;24;0;0;44;24
57745;Wiesviller;0;0;5;0;5;0;15;5;5;0;49;25;0;5;35;40;0;15;40;104;5;0;80;30;5;5;135;135;0;0;100;174
57746;Willerwald;0;0;0;0;15;0;20;10;5;10;39;29;0;10;113;93;0;0;39;108;29;10;157;20;15;15;147;197;5;39;172;211
57747;Wintersbourg;0;0;5;0;0;0;0;0;0;0;5;5;0;0;15;20;0;0;10;26;0;0;56;26;0;0;20;5;0;0;31;61
57748;Wittring;5;5;0;0;0;0;5;5;0;0;15;0;5;0;25;35;0;0;15;96;5;5;126;25;0;0;96;106;0;0;101;101
57749;Voelfling-lès-Bouzonville;0;0;0;0;0;0;0;0;0;5;5;0;5;0;15;15;0;5;5;5;0;0;10;0;0;0;25;15;0;0;10;30
57750;Woelfling-lès-Sarreguemines;0;0;0;0;0;0;15;5;5;0;25;0;0;5;35;25;0;5;35;105;5;0;100;40;0;5;50;40;15;0;90;135
57751;Woippy;0;0;4;0;60;12;136;67;40;31;249;170;62;45;509;529;56;195;412;1351;443;67;1194;270;374;208;849;983;197;597;2271;2354
57752;Woustviller;0;0;0;5;10;0;35;15;10;10;75;20;50;25;161;161;10;65;50;317;50;25;286;110;40;35;331;251;45;65;356;567
57753;Wuisse;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;5;5;0;0;10;0;0;0;5;5;0;0;10;5
57754;Xanrey;0;0;10;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;20;0;0;10;0;0;0;15;15;0;0;10;25
57755;Xocourt;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;5;0;0;10;5;0;0;10;5;0;0;10;0;5;0;15;15
57756;Xouaxange;0;0;0;0;0;0;5;0;0;0;10;0;0;0;15;25;0;0;15;30;5;0;30;20;0;0;30;35;0;0;20;60
57757;Yutz;0;0;0;1;29;11;154;107;46;34;599;319;72;89;840;906;51;203;607;1804;242;29;1218;245;206;147;1308;1586;123;335;2155;2485
57759;Zarbeling;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;0;0;0;0;0;0;5;0;0;0;11;11;0;0;0;16
57760;Zetting;0;0;0;0;0;0;10;10;0;0;30;5;0;0;50;35;5;0;35;91;0;0;35;25;5;5;126;121;10;15;116;121
57761;Zilling;0;0;10;5;0;0;10;0;0;0;5;5;0;5;25;0;0;0;10;35;0;0;40;15;5;0;20;25;0;0;20;55
57762;Zimming;0;0;0;0;0;0;10;5;0;0;10;5;0;0;44;54;0;10;15;54;0;0;94;25;5;10;59;30;0;0;113;138
57763;Zommange;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;4;0;0;0;8;4;0;0;0;4
57764;Zoufftgen;0;0;5;0;5;0;23;5;5;5;41;50;18;5;64;82;5;14;73;132;0;0;54;9;5;14;82;50;9;23;163;141
57765;Diesen;0;0;4;0;0;0;8;8;0;0;24;8;8;8;80;36;0;12;8;103;8;8;72;32;16;12;163;72;8;12;139;231
57767;Stuckange;0;0;0;0;0;0;8;0;0;4;68;48;0;0;91;60;0;4;52;119;12;0;75;4;12;4;72;48;0;16;167;159
58001;Achun;0;0;0;5;0;0;5;0;0;0;0;0;0;0;5;5;0;0;5;10;0;0;5;0;5;10;24;33;0;0;20;19
58002;Alligny-Cosne;0;0;15;5;0;0;25;5;0;0;10;5;0;5;50;10;0;0;15;104;15;0;119;35;5;0;134;134;0;10;99;89
58003;Alligny-en-Morvan;0;0;40;5;0;5;25;5;0;0;5;10;5;24;10;5;0;0;5;85;0;0;50;10;10;5;89;115;0;5;65;55
58004;Alluy;0;0;0;0;0;5;5;10;0;0;0;10;0;0;21;15;0;0;5;41;0;0;46;5;5;10;67;46;0;0;52;57
58005;Amazy;0;0;12;4;0;0;4;4;0;0;0;0;0;0;0;16;0;0;8;32;0;0;16;0;0;0;40;52;0;0;28;32
58006;Anlezy;0;0;0;0;0;0;5;10;0;0;5;0;0;0;5;10;0;0;21;36;0;0;21;0;10;5;31;52;0;0;21;41
58007;Annay;0;0;4;0;0;0;4;8;0;0;8;0;0;0;20;0;0;0;4;48;0;0;48;8;0;0;40;48;0;0;28;65
58008;Anthien;0;0;25;5;0;0;15;0;0;0;5;0;0;0;0;5;0;0;0;20;0;0;10;5;5;5;25;10;0;0;25;20
58009;Arbourse;0;0;0;0;0;0;0;0;0;0;10;0;0;0;5;15;0;5;0;10;0;0;5;0;5;5;10;20;0;0;24;10
58010;Arleuf;0;0;15;0;0;0;15;10;0;0;15;0;0;0;21;10;0;0;10;134;0;0;93;0;5;10;113;123;0;5;108;82
58011;Armes;0;0;0;0;0;0;4;0;0;0;4;8;0;0;8;16;0;0;20;49;0;0;45;8;0;4;57;32;0;0;22;36
58012;Arquian;0;0;16;4;0;4;8;8;0;0;20;16;0;0;16;28;0;0;8;48;0;0;68;4;0;0;84;88;12;4;56;92
58013;Arthel;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;0;0;0;0;0;0;15;5;0;10;10;15;0;0;15;15
58014;Arzembouy;0;0;4;4;0;0;4;0;0;0;0;4;0;0;0;4;0;4;0;8;0;0;0;0;0;0;12;12;0;0;12;12
58015;Asnan;0;0;0;0;0;0;0;0;0;0;0;5;0;0;10;5;0;0;0;20;0;0;10;5;0;0;30;25;0;0;5;15
58016;Asnois;0;0;4;0;0;4;4;0;0;0;4;4;0;0;8;4;0;4;4;8;4;0;8;4;0;0;41;16;0;0;25;21
58017;Aunay-en-Bazois;0;0;8;0;0;0;8;8;0;0;0;0;0;0;4;8;0;0;19;35;0;0;19;8;0;0;43;35;0;0;16;31
58018;Authiou;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;9;14;0;0;9;0
58019;Avrée;0;0;10;10;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;21;10;0;0;0;0
58020;Avril-sur-Loire;0;0;0;0;5;5;0;0;0;0;10;5;0;0;19;29;0;0;0;29;0;0;39;0;0;0;24;15;0;0;34;29
58021;Azy-le-Vif;0;0;8;0;0;0;4;0;0;0;4;4;0;0;0;0;0;0;4;31;4;0;27;4;4;0;27;35;0;0;20;51
58022;Balleray;0;0;4;0;0;0;4;0;0;0;20;8;0;0;12;8;0;0;8;44;0;0;12;0;4;0;16;20;0;4;32;32
58023;Bazoches;0;0;16;0;0;0;8;8;0;0;4;0;0;0;0;8;0;0;4;24;0;0;20;0;0;0;16;28;0;0;20;24
58024;Bazolles;0;0;5;0;5;0;5;10;0;5;0;0;0;0;10;10;0;0;15;15;0;0;30;0;0;0;55;55;0;0;45;30
58025;Béard;0;0;0;0;0;0;0;0;0;0;5;0;0;0;10;5;0;0;5;25;0;0;15;0;5;0;10;20;0;0;50;25
58026;Beaulieu;0;0;5;4;0;0;5;5;0;0;0;0;0;0;0;5;0;0;0;27;0;0;14;5;5;5;23;19;0;0;32;5
58027;Beaumont-la-Ferrière;0;0;4;0;0;0;0;0;0;0;4;0;0;0;8;0;0;0;0;20;0;0;12;0;0;0;23;12;0;0;4;43
58028;Beaumont-Sardolles;0;0;5;5;0;0;0;5;0;5;5;0;0;0;10;10;0;0;0;10;0;0;10;0;0;0;15;30;0;0;20;5
58029;Beuvron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;15;5;0;0;15;15;0;5;15;5
58030;Biches;0;0;16;4;4;0;8;8;0;0;8;4;0;0;12;20;0;4;8;16;0;0;8;4;8;0;51;35;0;0;27;55
58031;Billy-Chevannes;0;0;8;4;0;0;0;0;0;0;8;0;0;0;16;16;0;4;12;28;0;0;36;4;0;0;36;44;0;0;73;52
58032;Billy-sur-Oisy;0;0;8;4;0;0;4;0;0;0;0;0;0;0;12;20;0;0;12;49;4;4;61;8;4;4;61;49;4;4;44;44
58033;Bitry;0;0;0;0;0;0;5;10;0;0;0;5;0;0;21;5;0;0;5;21;5;0;36;21;0;0;62;46;0;0;31;31
58034;Blismes;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;15;20;0;0;0;0;5;5;25;20;0;0;10;15
58035;Bona;0;0;0;0;0;0;5;5;0;0;15;10;0;0;25;0;0;0;5;45;0;0;20;0;0;0;35;50;0;0;35;64
58036;Bouhy;0;0;20;4;4;4;16;8;0;0;4;4;0;0;20;8;0;0;4;47;0;0;24;12;0;0;83;87;0;0;20;71
58037;Brassy;0;0;0;5;0;0;39;0;0;5;15;10;0;5;5;45;0;0;5;65;0;0;35;0;10;5;105;125;0;0;70;55
58038;Breugnon;0;0;4;0;0;0;8;0;0;0;4;0;0;0;0;0;0;0;12;20;0;0;12;0;0;0;24;32;0;0;16;36
58039;Brèves;0;0;0;0;0;0;12;4;0;0;12;4;0;0;12;8;0;0;4;27;0;0;23;4;4;0;35;62;0;0;50;23
58040;Brinay;0;0;10;0;0;0;0;5;0;0;0;5;0;0;5;10;0;0;5;5;0;0;5;5;0;0;15;31;0;0;26;26
58041;Brinon-sur-Beuvron;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;8;0;0;8;12;4;0;28;4;4;4;28;32;0;0;16;28
58042;Bulcy;0;0;0;0;0;0;10;0;0;0;0;10;0;0;10;5;0;0;10;15;0;0;10;0;0;0;26;15;0;0;0;31
58043;Bussy-la-Pesle;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;10;15;0;0;0;15
58044;La Celle-sur-Loire;0;0;10;5;0;0;10;5;0;0;0;5;5;0;46;36;0;5;30;107;0;0;76;25;5;10;107;137;5;0;81;147
58045;La Celle-sur-Nièvre;0;0;8;0;0;0;4;0;0;0;4;4;0;4;0;4;0;0;4;8;0;0;20;0;0;0;28;44;0;0;8;16
58046;Cercy-la-Tour;0;0;5;0;0;5;31;15;5;0;15;15;0;5;62;21;0;5;36;231;0;0;200;36;5;0;277;439;0;0;226;195
58047;Cervon;0;0;24;5;5;0;14;9;0;0;5;14;0;0;14;33;5;0;19;57;0;0;38;5;0;0;114;99;5;0;90;90
58048;Cessy-les-Bois;0;0;0;0;0;0;0;5;0;0;5;0;0;0;5;11;0;0;0;21;0;0;5;0;0;0;26;16;0;0;21;11
58049;Chalaux;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;5;0;0;30;15;0;0;0;5
58050;Challement;0;0;0;0;0;0;0;0;0;0;4;4;0;4;4;0;0;0;0;4;0;0;0;4;4;0;16;4;0;0;8;8
58051;Challuy;0;0;8;4;0;4;56;8;0;0;44;24;4;4;73;73;0;4;36;129;8;4;149;24;4;8;181;222;0;4;237;237
58052;Champallement;0;0;5;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;0;0;0;0;5;0;0;5;0;0;0;14
58053;Champlemy;0;0;10;0;0;0;5;20;0;0;14;5;0;0;5;10;0;0;0;15;0;0;25;0;5;0;73;69;0;5;49;40
58054;Champlin;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;15;0;0;0;5
58055;Champvert;0;0;10;5;0;0;10;10;0;0;10;0;0;0;35;45;0;0;35;125;0;0;65;15;10;5;129;100;0;5;115;90
58056;Champvoux;0;0;0;0;0;0;15;0;0;0;10;15;0;0;20;30;0;0;5;25;0;0;20;10;0;0;35;40;0;0;25;60
